"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"17749","AXIN1",3181.21382766488,-0.0109233448873862,0.113695729939984,-0.0960752430469658,0.923460813520186,0.969335170368628,"Not"
"17750","INO80D",982.019546241366,0.0115071722174727,0.119872025651517,0.0959954764669245,0.923524165228468,0.969335170368628,"Not"
"17751","ZNF383",326.172863139772,-0.0133317756072128,0.138593040560248,-0.096193687311574,0.923366744361905,0.969335170368628,"Not"
"17752","PROX1",125.633926443004,-0.0280412522339372,0.291832736526828,-0.0960867261420461,0.923451693529066,0.969335170368628,"Not"
"17753","LPO",3.3768023599465,0.0302211847296052,0.313376730792963,0.0964372327617756,0.923173322447113,0.969335170368628,"Not"
"17754","SERPINE3",10.1920124887148,0.0262936519687575,0.274023016910512,0.0959541729932281,0.923556969202551,0.969335170368628,"Not"
"17755","GOLGA8H",6.48487824206298,-0.0213177359082729,0.222086237766846,-0.0959885498652689,0.923529666453087,0.969335170368628,"Not"
"17756","KRTAP5-3",0.190815622706501,0.171046184387379,1.78215063045729,0.095977400262451,0.923538521664599,0.969335170368628,"Not"
"17757","NMRAL1",3542.45316457024,-0.0145679612532488,0.152116926038928,-0.0957681806528272,0.923704689330411,0.969429553999073,"Not"
"17758","PIK3CD",6056.33529106538,-0.0216247997137573,0.226196484341693,-0.0956018382721227,0.923836805159949,0.969454851596939,"Not"
"17759","ZNF843",113.908522884499,0.0185892601492712,0.194567713072338,0.0955413406249986,0.923884855353168,0.969454851596939,"Not"
"17760","SALL3",26.1579117754755,-0.0876857599570905,0.91721915969731,-0.0955995729374293,0.923838604394663,0.969454851596939,"Not"
"17761","GSTP1",62691.5126724369,-0.0287588125092535,0.304189761547844,-0.0945423421318217,0.924678348894653,0.969666972541806,"Not"
"17762","MAPK8IP3",3366.89464331545,0.0198084326202831,0.208377585795094,0.0950602846496239,0.924266943430748,0.969666972541806,"Not"
"17763","ANKRD54",3231.48098288004,0.0149543355447021,0.157155585645179,0.0951562458522187,0.924190722978716,0.969666972541806,"Not"
"17764","GABARAPL1",2506.13837541186,-0.0124866864711891,0.131991324060145,-0.0946023275400979,0.924630701020219,0.969666972541806,"Not"
"17765","TM2D3",1538.89529061129,-0.00942151020133179,0.0995225582599386,-0.0946670821777327,0.924579265133954,0.969666972541806,"Not"
"17766","AIFM2",1888.62590643571,-0.0173540434322485,0.182835372492112,-0.094916225431144,0.92438136867449,0.969666972541806,"Not"
"17767","DNAL4",1129.59967047507,-0.0134342100752569,0.141714282407726,-0.0947978555655059,0.924475390213514,0.969666972541806,"Not"
"17768","RNF207",411.647945471957,-0.0181357196138575,0.191589482720522,-0.0946592649885314,0.924585474464837,0.969666972541806,"Not"
"17769","SERHL2",89.3738359037315,0.0169758460427885,0.179637161071894,0.0945007477377938,0.924711388496082,0.969666972541806,"Not"
"17770","TXK",35.8507587579759,-0.0227665225077405,0.240113203913711,-0.0948157874563287,0.924461146791053,0.969666972541806,"Not"
"17771","RRH",15.1697667470858,0.0225852730109128,0.238693210084317,0.0946205089073741,0.924616259169654,0.969666972541806,"Not"
"17772","CKLF",2.56830480799914,-0.0341961236475229,0.360653044020603,-0.0948172328349165,0.924459998718095,0.969666972541806,"Not"
"17773","TMEM229A",3.30076650546772,0.0488351874559898,0.517418440522532,0.0943823869258931,0.924805406540811,0.969710997372112,"Not"
"17774","ALDH1A1",2491.08714667454,-0.0306814713716883,0.326343029434006,-0.0940160156780451,0.925096434416328,0.969714374741782,"Not"
"17775","SIGIRR",2187.199803292,-0.0192526212224013,0.204847155047223,-0.0939852995174037,0.925120834327867,0.969714374741782,"Not"
"17776","ZNF8",448.451216846164,-0.0100992686478061,0.107450908130253,-0.0939896071940475,0.925117412446444,0.969714374741782,"Not"
"17777","RBM11",32.1974143211765,-0.0450102661756854,0.478313959890174,-0.0941019287541183,0.925028188258038,0.969714374741782,"Not"
"17778","KLHDC7A",3.03022233201828,0.0494433031796611,0.525907156635199,0.0940152697217581,0.925097026978725,0.969714374741782,"Not"
"17779","FGF21",0.42863683052552,0.0752237624688314,0.798126727560892,0.094250398929401,0.924910250363345,0.969714374741782,"Not"
"17780","IL9",0.202605544013284,-0.256955576324626,2.7366759649568,-0.0938933142304565,0.92519390484698,0.969736423550524,"Not"
"17781","RGPD3",7.18883082459874,-0.0254474231737299,0.271605881023511,-0.0936924601110797,0.925353459890504,0.969849113014984,"Not"
"17782","ARF6",7077.69214221521,0.00993759559868444,0.106156303059441,0.0936128643545543,0.92541669021588,0.969860838986793,"Not"
"17783","CCDC71L",2637.99564723736,0.0149111917516906,0.160100129647192,0.0931366625657951,0.925794991492073,0.969931758514119,"Not"
"17784","FAM20A",802.522078142172,-0.0260753274833897,0.279514429155115,-0.093287947825117,0.925674806570624,0.969931758514119,"Not"
"17785","CKMT2",86.5187184142017,-0.0299812518310712,0.32171267161968,-0.0931926357769154,0.925750524728473,0.969931758514119,"Not"
"17786","H2AC8",45.9890792565534,-0.0350531272130011,0.376370654207004,-0.093134591714799,0.925796636641401,0.969931758514119,"Not"
"17787","VXN",26.7639445085528,0.0360576397459807,0.385822151728422,0.0934566343182946,0.925540799659255,0.969931758514119,"Not"
"17788","SPANXN4",0.224368166119749,-0.184471568034278,1.98028571213911,-0.0931540165661304,0.925781204939486,0.969931758514119,"Not"
"17789","APOBEC2",5.50317580042356,-0.0276323310850512,0.297200323636964,-0.092975440762994,0.925923072124438,0.97000968981455,"Not"
"17790","LRFN3",1081.69155036117,-0.0172927947383907,0.186225087441216,-0.0928596408571931,0.926015069087268,0.970051536116376,"Not"
"17791","IFNW1",0.298148706444506,0.0662422265246856,0.714685636178996,0.0926872224252944,0.926152048337664,0.97014049647691,"Not"
"17792","ATG13",5587.78587163582,0.0108243442408999,0.117404265387609,0.0921971974796948,0.926541364650036,0.970275616521582,"Not"
"17793","TUT7",1060.68754729967,-0.0137049105461681,0.148464985827842,-0.0923107254532067,0.926451167077081,0.970275616521582,"Not"
"17794","SYT17",55.6608824254136,0.0315061151080573,0.341481869375215,0.0922629220863229,0.926489146567654,0.970275616521582,"Not"
"17795","MMP7",121.193215088983,0.0449999160938049,0.487279169871694,0.0923493530528997,0.926420477801372,0.970275616521582,"Not"
"17796","NUDT7",33.5533303689115,0.0216388302089474,0.234569795080185,0.0922490050415504,0.926500203608409,0.970275616521582,"Not"
"17797","NFATC3",802.124841872316,-0.0130130633702625,0.141648369979104,-0.0918687830448185,0.926802294067357,0.97043979954148,"Not"
"17798","CR589904.2",157.821122200741,0.0290934571772873,0.316604043061242,0.09189224779312,0.926783650766924,0.97043979954148,"Not"
"17799","TACR3",0.397433266693184,-0.0806157559690334,0.878242247779566,-0.0917921634638413,0.926863170425993,0.970449016464903,"Not"
"17800","TP53",4575.61899520208,-0.0143839164889724,0.157367421252164,-0.0914033945178765,0.927172064607155,0.97071789865275,"Not"
"17801","HMGN4",3742.99227154877,-0.0101792842329793,0.111805690275732,-0.0910444200816197,0.927457295476197,0.970798368821298,"Not"
"17802","SOCS7",1672.83752908349,-0.00950445987026813,0.104345454470742,-0.0910864773024989,0.927423877522805,0.970798368821298,"Not"
"17803","SLC39A8",1215.89181419088,-0.0217177705974468,0.238127008681491,-0.0912024667747608,0.927331714921729,0.970798368821298,"Not"
"17804","SH2D5",148.848702258391,0.0310994281118673,0.341558219100999,0.0910516168919101,0.927451577003897,0.970798368821298,"Not"
"17805","RDH13",689.17939189838,-0.0151037857805947,0.166853730534151,-0.0905211153040615,0.927873115247196,0.971124529694864,"Not"
"17806","KRTAP4-11",0.188070024960525,0.221536408153638,2.44585027670644,0.0905764389028573,0.927829153992735,0.971124529694864,"Not"
"17807","THOP1",3145.61671109217,-0.012231685032957,0.135735018591917,-0.090114438851857,0.928196275358702,0.971353649347752,"Not"
"17808","TRIM16L",369.328397326869,0.0151031546851259,0.167573918365751,0.0901283137162276,0.92818524968418,0.971353649347752,"Not"
"17809","GRM7",1.80098538862917,0.0442159226512418,0.49205573337127,0.0898595822637831,0.928398799845334,0.971511035651505,"Not"
"17810","SELENOW",9501.35215389697,0.0135853100914126,0.151639175478326,0.0895897122136116,0.928613259994356,0.971564902397407,"Not"
"17811","SEMA7A",3114.88537073449,-0.0230589352895564,0.257548520471528,-0.0895323927597774,0.928658811247317,0.971564902397407,"Not"
"17812","GLB1L",2050.08229172143,-0.0250062682136986,0.278690296520098,-0.0897278036800801,0.928503520912372,0.971564902397407,"Not"
"17813","AL162231.1",4.79585244720721,0.0220844630030873,0.246620670736163,0.0895483048406492,0.928646166036723,0.971564902397407,"Not"
"17814","DEPTOR",403.84180802116,0.0209097990289207,0.234262480885907,0.0892579936396408,0.928876876988701,0.971683944965559,"Not"
"17815","ZMYND12",162.755153657632,0.0157188791032359,0.176104975363467,0.0892585747267693,0.9288764151915,0.971683944965559,"Not"
"17816","BMP1",4178.58785280981,0.0127689027997057,0.143383207463417,0.0890543810924548,0.929038691897247,0.971744124274406,"Not"
"17817","TUBA8",16.4070997451637,0.0338298570794048,0.379656894693199,0.0891063946217617,0.928997355439976,0.971744124274406,"Not"
"17818","NFIC",7437.28986667852,0.0140923730887623,0.158560160675039,0.088877136783709,0.929179553835476,0.971825757428792,"Not"
"17819","BCL9L",2461.85046865672,-0.0152626296605372,0.171828192076567,-0.0888249447083526,0.929221033034108,0.971825757428792,"Not"
"17820","ARHGAP32",1754.19073706385,-0.0154987852444486,0.174839489748941,-0.0886457931597943,0.929363413633691,0.971841830878746,"Not"
"17821","RAB11FIP1",955.590415613426,0.0177625250716763,0.200498224478536,0.088591932012734,0.92940622019447,0.971841830878746,"Not"
"17822","HTR3C",1.22809149002178,-0.0611141203941551,0.69021856214491,-0.0885431423406494,0.929444996337834,0.971841830878746,"Not"
"17823","OR2V2",0.270781294524733,0.0690857129212722,0.779661024984718,0.0886099352248964,0.92939191198044,0.971841830878746,"Not"
"17824","LMNB1",1917.83163436555,-0.0119608478421609,0.135227929164676,-0.0884495378731666,0.929519390015287,0.971853938674138,"Not"
"17825","TLX1",5.62944566829244,0.0568537494855928,0.643331171618133,0.0883740008160834,0.929579424772703,0.971853938674138,"Not"
"17826","DEFA6",0.175299827814643,-0.192032211060524,2.17398911639956,-0.0883317260477166,0.929613023760742,0.971853938674138,"Not"
"17827","MATN2",4058.93966778348,-0.0311530871925138,0.353319465175805,-0.088172575425508,0.929739514043433,0.971931653318754,"Not"
"17828","PANK1",243.777486966205,0.0144468286200008,0.164400455900772,0.0878758428061815,0.929975356959779,0.972123667955039,"Not"
"17829","FOXB2",0.160507190420838,0.216726960377092,2.46956841064677,0.0877590430144562,0.930068191055432,0.972166179174886,"Not"
"17830","FCHO2",750.958210209072,0.0147763063274614,0.168665144801503,0.0876073497274804,0.930188760405708,0.972185058339591,"Not"
"17831","IL23A",56.5913211455772,-0.0169475733685355,0.1934542928758,-0.0876050519045144,0.930190586781136,0.972185058339591,"Not"
"17832","TMEM129",3327.27310604736,0.0109693920116061,0.125354626390294,0.0875068781063789,0.930268618467668,0.972185065765578,"Not"
"17833","CELA2B",4.13934472943557,-0.0276551871917785,0.316154028740129,-0.0874737775823517,0.930294927977975,0.972185065765578,"Not"
"17834","ZNF16",572.961313624805,-0.0104650507316855,0.120277527964795,-0.0870075309059274,0.930665526014267,0.972354249189991,"Not"
"17835","KBTBD4",264.991653911655,0.010451732430739,0.119943713867099,0.0871386427330391,0.930561309730991,0.972354249189991,"Not"
"17836","WDR83",182.446566208699,-0.0151356318270165,0.17383500895157,-0.0870689507154065,0.930616705371419,0.972354249189991,"Not"
"17837","MROH7-TTC4",0.28379230265111,-0.0898157234958069,1.03201749460196,-0.0870292644897927,0.930648250653481,0.972354249189991,"Not"
"17838","NDUFB11",5627.37229484277,-0.0135957910761408,0.15711806329563,-0.0865323234704039,0.931043262015792,0.972462051662301,"Not"
"17839","MAN2B2",4618.12106299298,-0.0107988993528863,0.124577783370402,-0.086683990200551,0.930922702479404,0.972462051662301,"Not"
"17840","SIVA1",2559.7367626788,-0.0113646167338337,0.131326829039444,-0.0865369004715732,0.931039623744879,0.972462051662301,"Not"
"17841","TRH",2.51471154000464,-0.036291434252512,0.418089130776632,-0.0868031038862406,0.930828020394562,0.972462051662301,"Not"
"17842","OR56A4",0.200773295688144,0.16864089699569,1.94996993468013,0.0864838446975101,0.931081798015155,0.972462051662301,"Not"
"17843","H3C4",0.201680867386011,-0.0604731623421944,0.698691366571754,-0.0865520389051264,0.931027590172362,0.972462051662301,"Not"
"17844","FAM83H",4981.18631621367,-0.0180765624891078,0.209842970846314,-0.0861432833142015,0.931352516372933,0.972597869968925,"Not"
"17845","COG2",1278.37923463517,-0.0122278818733306,0.141981117563558,-0.0861232964155029,0.931368404564576,0.972597869968925,"Not"
"17846","PCK1",6.22303971639258,0.0723701216784279,0.839641734066457,0.0861916681153201,0.931314053941103,0.972597869968925,"Not"
"17847","AGBL1",3.85837707564022,0.0340253851051476,0.39571857048266,0.0859837966756189,0.931479297897733,0.972659169363038,"Not"
"17848","MRPS16",3068.57493670558,-0.00986249424125034,0.115058352633456,-0.0857173253007499,0.931691129220674,0.972775341304609,"Not"
"17849","RTN4RL1",705.591712246554,0.0341012084231166,0.397855625223542,0.0857125204751253,0.931694948859518,0.972775341304609,"Not"
"17850","ADAM17",1201.99428005312,-0.0123500611039448,0.144564711161663,-0.0854292932535526,0.93192010563344,0.972955915326879,"Not"
"17851","SLC35F2",445.074357012196,-0.0246479389085673,0.289054540952891,-0.0852708932622662,0.932046031043937,0.97303287404262,"Not"
"17852","HMCN1",12896.8394615012,-0.0252059221028386,0.296879136181831,-0.0849029757598076,0.932338526017896,0.973076346756034,"Not"
"17853","ST3GAL6",5492.28239310515,-0.0177701091392455,0.209492791885445,-0.0848244418307362,0.932400961795584,0.973076346756034,"Not"
"17854","GTPBP1",4756.09624277544,0.0119538794709856,0.140665357618815,0.0849809766479891,0.932276514428643,0.973076346756034,"Not"
"17855","LARP4B",2962.15144130326,-0.00854727444442413,0.100398009637097,-0.0851339033046515,0.932154937198416,0.973076346756034,"Not"
"17856","AGA",1766.10754995165,-0.0120363106736819,0.141872656648864,-0.0848388333452572,0.932389520271428,0.973076346756034,"Not"
"17857","TMEM198",477.501491453956,-0.0144466389340805,0.169830133222711,-0.0850652275891201,0.932209534438314,0.973076346756034,"Not"
"17858","FPGS",2673.79618657399,0.0121123541214774,0.143042921247194,0.0846763615834298,0.932518689182291,0.973144713383423,"Not"
"17859","MAN2C1",2767.87815417171,-0.010921242085548,0.129522303715317,-0.0843193934347583,0.932802493578415,0.973386374955335,"Not"
"17860","C14orf132",725.19319590924,-0.0283569277210594,0.337184637711132,-0.0840991093590477,0.93297763276557,0.973493353803736,"Not"
"17861","DPCD",636.967989733831,-0.0136822150782911,0.162769099463467,-0.084059045134436,0.933009486600587,0.973493353803736,"Not"
"17862","UBE2M",6223.28434142478,0.0130576291162899,0.15578084366555,0.0838205058403952,0.93319914408917,0.973527723312012,"Not"
"17863","RETREG3",5286.48284809891,0.00939560401506689,0.111932196349886,0.0839401380608794,0.933104026595792,0.973527723312012,"Not"
"17864","ARL10",766.852655044631,0.0164782336429124,0.196537322334733,0.0838427706613784,0.933181441645792,0.973527723312012,"Not"
"17865","SNRPE",3038.8153726905,-0.00902953622225866,0.107868890619402,-0.0837084368849022,0.933288249027667,0.97356618017798,"Not"
"17866","DDX43",62.504991283282,-0.0439946455435876,0.526723785679832,-0.0835250784940434,0.933434037306247,0.973612679747578,"Not"
"17867","MTRNR2L7",0.415170409973352,0.0687786263140403,0.823489415284667,0.0835209597566772,0.93343731214048,0.973612679747578,"Not"
"17868","SULT6B1",0.214965650139566,-0.06420382349469,0.769473990692351,-0.0834385882710879,0.933502806468193,0.973626499963132,"Not"
"17869","OS9",14797.6773114666,-0.00982068273179377,0.11811742430255,-0.0831433870978993,0.933737527337122,0.973728127205024,"Not"
"17870","PRPF31",2719.33016443074,0.0107159114660593,0.128800078023535,0.0831980199895624,0.933694087102483,0.973728127205024,"Not"
"17871","BANP",773.044838963434,-0.00904924018762732,0.108957163784278,-0.083053191486736,0.933809244977903,0.973728127205024,"Not"
"17872","WASHC1",348.477444925092,-0.0159070620651847,0.191378276389514,-0.0831184310219666,0.933757370719899,0.973728127205024,"Not"
"17873","CCDC6",1902.87491037332,-0.0106110507021084,0.128578498655965,-0.0825258562903283,0.934228558111298,0.973905282309118,"Not"
"17874","ANAPC2",2540.62988397173,0.0105721612257858,0.127824233736177,0.0827085828467102,0.934083260133735,0.973905282309118,"Not"
"17875","GFOD1",774.913528037324,-0.018107107186231,0.218963545551761,-0.0826946199679189,0.934094362865279,0.973905282309118,"Not"
"17876","LRRC75A",340.906338105726,0.0200991627229554,0.243593968734594,0.0825109210518028,0.93424043420477,0.973905282309118,"Not"
