"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"CLPX",2120.61876333534,0.0482949152371469,0.106982075425834,0.451429971281756,0.651679686196072,0.863456440722835,"Not"
"TOR3A",2218.9354328953,0.052755188148836,0.116870087650779,0.451400261686074,0.65170109475783,0.863456440722835,"Not"
"GAB1",1395.92538339772,-0.076564006181349,0.169531436040418,-0.45162129201274,0.651541828469335,0.863456440722835,"Not"
"TMC4",93.8170086377344,0.102454442706053,0.227000562550608,0.451340038786076,0.65174449190995,0.863456440722835,"Not"
"P2RX5-TAX1BP3",29.7887103267362,0.0675559116999764,0.149572987414956,0.451658503768183,0.651515016616318,0.863456440722835,"Not"
"ADAM29",0.837005009695013,-0.305067330246472,0.675862478643031,-0.451374857883772,0.651719400817647,0.863456440722835,"Not"
"DPP7",16831.5983032067,-0.10040327046415,0.222613618778521,-0.451020341949704,0.651974888014715,0.863633723224588,"Not"
"TMEM168",1962.6636918815,-0.0642560663308572,0.142456404844721,-0.451057756237054,0.65194792292161,0.863633723224588,"Not"
"AKR1A1",5314.33015288184,-0.0672573533447794,0.149151417447928,-0.4509333836419,0.6520375620571,0.86365277439114,"Not"
"POLR3A",1612.3815980213,0.0465350895258215,0.103240923060491,0.450742672056074,0.652175023497927,0.86372245446625,"Not"
"EGFL7",1879.32461274631,-0.119801761429601,0.265806022305066,-0.450711238182949,0.652197681596178,0.86372245446625,"Not"
"FAM71F1",3.12659603053527,-0.197038535353001,0.437222745819566,-0.450659388691354,0.652235056339001,0.86372245446625,"Not"
"CD99",22102.8407835832,-0.0721666054145412,0.160283033349996,-0.450244819468554,0.652533922262485,0.863824668799475,"Not"
"EIF3D",15071.9233733343,0.0548622811506437,0.12186748498803,0.45017980929066,0.65258079362698,0.863824668799475,"Not"
"VPS51",4023.44306656181,0.0798613235115872,0.177303275029412,0.450422156603364,0.652406071820546,0.863824668799475,"Not"
"ALMS1",830.948127580123,0.0537103511807146,0.119314253908827,0.450158714664193,0.652596002831473,0.863824668799475,"Not"
"MLH3",1085.70573596838,0.0714254546920447,0.158670228129833,0.450150324568769,0.652602052121992,0.863824668799475,"Not"
"ARX",65.3739155022563,0.209293721073972,0.464759702627995,0.450326738507052,0.65247486181637,0.863824668799475,"Not"
"EPS15",4636.469842376,0.0568090300127597,0.126255480512988,0.449952982491844,0.652744343093275,0.863868185329118,"Not"
"CEP162",325.711121366221,0.0928993592166104,0.206487183484337,0.449903755036967,0.652779839886921,0.863868185329118,"Not"
"FMN2",117.084647025278,0.230140721780975,0.511402612486511,0.450018666627452,0.652696980987381,0.863868185329118,"Not"
"CXCR1",34.1720020275619,-0.18907853288096,0.420359914774559,-0.449801530153902,0.652853554427165,0.863901810386638,"Not"
"LEKR1",38.2811905150085,0.099678370004591,0.221666053740211,0.449678100560281,0.652942564237973,0.863955668750511,"Not"
"ATL3",3788.31930598763,-0.0497462940826157,0.110659926890103,-0.449542083395905,0.653040657150423,0.864021536766899,"Not"
"MTMR11",555.986640821756,0.0826024735608952,0.183830626537446,0.449340107884957,0.653186328995264,0.864150340860431,"Not"
"SLC35E2B",2172.60597707336,-0.0581567688665968,0.129450600193869,-0.449258394935979,0.653245267005759,0.864164387538353,"Not"
"PPIAL4G",1.01999999800126,-0.175101117531964,0.389815005908036,-0.449190295083903,0.65329438779897,0.864165446109229,"Not"
"LRRC37A2",121.526735035539,-0.0673407019346302,0.149944379743281,-0.449104541630194,0.653356244368301,0.864183349921063,"Not"
"NRN1",1399.98282362165,0.138721208735542,0.309022407018919,0.448903398539154,0.653501344332613,0.864311347585006,"Not"
"PDHA1",3643.80021704751,0.0426628208849568,0.0951147255315437,0.448540650740859,0.653763055305402,0.864337878397413,"Not"
"SCMH1",2122.66008105693,-0.0558184259375073,0.124423917800195,-0.448614920060169,0.653709468891233,0.864337878397413,"Not"
"PHF21A",1777.18419739816,-0.0472469815115855,0.105283239000957,-0.448760714050183,0.653604281560155,0.864337878397413,"Not"
"WDR93",27.9096140524291,-0.0901662845812895,0.200961239000978,-0.448675003346545,0.653666119216394,0.864337878397413,"Not"
"MYH4",5.36021094545804,0.314925592757052,0.702074595906943,0.448564290166673,0.653745998915779,0.864337878397413,"Not"
"MICU2",1486.64219476441,-0.0730700427696301,0.162961650688376,-0.448387964045348,0.653873226625452,0.864419632241986,"Not"
"DGKG",353.526541044258,0.100534932426848,0.224332852215303,0.448150734206151,0.654044415144126,0.864582032702902,"Not"
"TMEM81",168.581006265827,-0.055788050466018,0.124602061588796,-0.447729754665907,0.654348244934545,0.864919734841789,"Not"
"CLIP4",1239.36893237798,-0.0966781002872245,0.216032464668066,-0.447516536163998,0.65450215106532,0.865059232107914,"Not"
"SMC4",1428.2133111203,-0.106225279168218,0.237648570418165,-0.446984717733856,0.654886094106236,0.865210292482463,"Not"
"IRF7",2272.83493652419,-0.107696219020416,0.240823905564831,-0.447199038516647,0.654731355551403,0.865210292482463,"Not"
"WNK2",518.227501805963,0.175588021424675,0.392898288337332,0.446904521187224,0.65494399943158,0.865210292482463,"Not"
"ULBP2",90.1324919150121,-0.138776817142678,0.310449598278668,-0.447018833047767,0.654861462024583,0.865210292482463,"Not"
"XCL2",28.9338112123977,0.186012023204161,0.416237498617414,0.446889153000447,0.654955096154529,0.865210292482463,"Not"
"CYP26C1",6.94268728098701,-0.225094712719348,0.503678663388431,-0.446901425613412,0.654946234609435,0.865210292482463,"Not"
"CPZ",1.12393866227119,0.181162972729421,0.405178412542931,0.447119015034459,0.65478913037879,0.865210292482463,"Not"
"HM13",14649.8224601353,0.0619496720024223,0.138669513806931,0.446743269675514,0.655060436178457,0.865285533689012,"Not"
"CENPJ",649.415599825709,-0.0769942723465556,0.172385997280152,-0.446638784827917,0.655135887241305,0.865321285629505,"Not"
"LRRC19",3.24806989394592,-0.157681003464282,0.353100563075837,-0.446561178183158,0.655191931175776,0.865331400719857,"Not"
"RAB5B",14172.1347414772,0.0647293734648104,0.145112346949436,0.446063858972422,0.655551118232455,0.865741854856685,"Not"
"RAB3GAP1",3065.12185111586,-0.0299487795609316,0.0671555956413781,-0.445961044271917,0.655625385732245,0.865756342722907,"Not"
"NKRF",753.622865060553,0.067000178008556,0.150275955824855,0.445847625062813,0.655707317276995,0.865756342722907,"Not"
"ADGRG2",94.0485002793787,-0.173409482154919,0.388890174272699,-0.445908623120212,0.655663253105512,0.865756342722907,"Not"
"RREB1",2838.26826961443,-0.0484096932742838,0.108601618456602,-0.445754805151719,0.655774371424274,0.865780958109532,"Not"
"WDR26",8360.32561563392,0.0500951181492339,0.112443004049817,0.445515650996302,0.655947151856919,0.865846372670986,"Not"
"ENTHD1",1143.40597613268,0.192373023389926,0.431800893503406,0.445513259199425,0.655948879938702,0.865846372670986,"Not"
"MMRN1",69.7149974862872,-0.14756715890369,0.33125042832619,-0.445485186688959,0.655969162565377,0.865846372670986,"Not"
"SELENOF",5734.52787390187,-0.0657271581611985,0.147567385354971,-0.445404369014826,0.656027555435938,0.86585954253995,"Not"
"IBTK",1763.8321656446,0.0724436981365237,0.162787063930298,0.445021222125748,0.656304417623299,0.865905437460353,"Not"
"PDCD10",1072.34052735421,-0.0770954855804842,0.173196479398491,-0.445133098826464,0.656223570566191,0.865905437460353,"Not"
"LYL1",306.402039729087,0.100473703195276,0.225651199135577,0.445261109093018,0.656131069619009,0.865905437460353,"Not"
"ZNF93",152.908212022684,0.0921886692781317,0.207132123060174,0.445071811731249,0.656267858835979,0.865905437460353,"Not"
"TRIM61",47.2572336745816,-0.193308352573539,0.434362680096704,-0.445039045551755,0.656291537356984,0.865905437460353,"Not"
"CCDC54",1.28224953366554,0.188411470796973,0.423628388323212,0.4447564799487,0.656495748072892,0.86609397746648,"Not"
"SIRT2",4633.67597932464,-0.0617319352559106,0.138847920377547,-0.444601079281943,0.65660806737946,0.866114373581226,"Not"
"AC048338.2",0.885839228386126,0.187769174543099,0.422278910889055,0.444656765235505,0.656567818219104,0.866114373581226,"Not"
"LIPA",4544.76406905976,0.0662286843979292,0.149009450740921,0.4444596236589,0.656710314341136,0.866185357450909,"Not"
"LMO4",2683.53256046332,0.0817582338781993,0.184075308037851,0.444156442000291,0.656929481777978,0.866410534816914,"Not"
"ORC3",993.994672879602,0.060327058175351,0.135919370203853,0.443844450462593,0.657155048615191,0.866516323043138,"Not"
"FBXO43",81.0765397764869,-0.100015274979858,0.225323525547602,-0.443874090540666,0.657133617784842,0.866516323043138,"Not"
"SLC35G3",0.737742606537646,-0.289425614463466,0.651993903035618,-0.443908467726353,0.657108762210399,0.866516323043138,"Not"
"H2AC12",8.65876725437839,0.120633983657006,0.271885448454724,0.443694152602268,0.657263723651474,0.866595726465862,"Not"
"H2AC6",2314.74307575619,0.107807840798697,0.243108834943003,0.443455051002044,0.65743662444789,0.866617729620049,"Not"
"ARHGAP15",293.871176919684,0.104472239480235,0.235572439923457,0.443482435866354,0.657416820786338,0.866617729620049,"Not"
"HOXC9",593.367753640556,-0.0863103029514983,0.194654290948228,-0.443403032787261,0.65747424264621,0.866617729620049,"Not"
"UNC13C",3.17157263933135,0.251303409312415,0.56674303309343,0.4434168479156,0.657464251825846,0.866617729620049,"Not"
"RRP12",3590.5855083994,0.0705558295063587,0.159170198960952,0.443272861169619,0.657568383122443,0.866677939697971,"Not"
"SEMA3B",7275.20351527981,0.162843847572635,0.367582333071033,0.443013259674714,0.657756143864258,0.866745969816172,"Not"
"RNF157",1292.58566423466,0.09020278424829,0.20358782559314,0.443065708794177,0.657718207497331,0.866745969816172,"Not"
"CTTNBP2",607.204922898468,0.152139146016405,0.343428858112666,0.443000471342144,0.657765393779081,0.866745969816172,"Not"
"MYL9",7069.63982810432,0.139332120615688,0.314624192251243,0.44285253342637,0.657872402400059,0.866759248896616,"Not"
"LGI3",3485.3613365986,-0.176803640721897,0.399204734132751,-0.442889639337552,0.65784556174989,0.866759248896616,"Not"
"KDM1A",5273.75142456076,0.065898150979036,0.148832439873668,0.442767390193777,0.657933992629416,0.866776539534768,"Not"
"PRCC",4178.10484662866,0.0462199349833404,0.1044317168853,0.442585225656155,0.658065773150672,0.866815502846285,"Not"
"TMEM273",160.49974308816,-0.0919387993836325,0.207730694659438,-0.44258649177658,0.658064857183755,0.866815502846285,"Not"
"KLRD1",121.214331220398,0.152461637464543,0.344526211224508,0.442525510389086,0.65810897437077,0.866815502846285,"Not"
"FER",1176.25762400738,-0.086716073501182,0.196013756792885,-0.442397895535512,0.658201301612285,0.866830128266595,"Not"
"IAPP",0.518102798228931,0.491080631845011,1.11009738110801,0.442376173660417,0.658217017549785,0.866830128266595,"Not"
"TMEM123",5726.82361713249,0.106680514994059,0.241326128279827,0.442059530621394,0.658446128276427,0.866902635022433,"Not"
"UBAP1",2137.43666643866,-0.0474610746985079,0.107379629089773,-0.441993282159962,0.658494067173204,0.866902635022433,"Not"
"TRAF6",985.197389023332,0.0457921416125963,0.103562115250351,0.442170783224139,0.658365626515651,0.866902635022433,"Not"
"KBTBD8",61.7358726204466,-0.108234986188913,0.244894857337658,-0.44196512481142,0.658514442897548,0.866902635022433,"Not"
"AC004076.1",1.98986180952133,-0.16203781849806,0.366468509745501,-0.44216027895709,0.658373227175221,0.866902635022433,"Not"
"RBM42",6421.64569328602,-0.0711267431744466,0.161160965813635,-0.441339767451485,0.658967040508588,0.867271411725979,"Not"
"NFKB2",3282.81211812011,-0.081283045422796,0.18417927201499,-0.441325696065194,0.658977226004631,0.867271411725979,"Not"
"EMB",464.980954381543,-0.121262275453037,0.274819677959405,-0.441243059279581,0.659037043466565,0.867271411725979,"Not"
"DIAPH3",577.980202285679,0.0887911278845818,0.201200584281333,0.441306511120403,0.658991113023947,0.867271411725979,"Not"
"MUC17",1.24004228115008,0.275154095855151,0.623467667105931,0.441328573031519,0.658975143523139,0.867271411725979,"Not"
"DAPK1",3698.02765917346,0.0764243979300088,0.173246953925729,0.441129821900198,0.659119015015846,0.867315463508454,"Not"
"ZNF839",315.700821610029,0.0577367875996661,0.130913986510248,0.441028412156301,0.659192428118758,0.86734824782783,"Not"
"DYRK1A",3251.57360311279,-0.0499409393879091,0.113354800200438,-0.440571897260654,0.659522951559472,0.86767774656849,"Not"
"TPGS2",3997.03833288006,-0.0523092932370788,0.118736737778973,-0.440548512748025,0.659539884078062,0.86767774656849,"Not"
"CD300A",280.481223290127,0.106425694002454,0.241686578249644,0.440345900766256,0.659686600923115,0.86780692687819,"Not"
"SNTA1",2600.6480511726,-0.104319875690146,0.236984315042219,-0.440197384673165,0.659794153779096,0.867884572387861,"Not"
"EDEM1",3542.23628490812,0.0611349382408454,0.139025109945318,0.439740261776389,0.660125238611274,0.868140430633269,"Not"
"PIK3C2A",2109.38883118488,-0.0921328947202387,0.209522579747834,-0.439727760278261,0.660134294127814,0.868140430633269,"Not"
"SOCS5",909.897490087245,-0.0672759274138699,0.152955031654,-0.439841217947344,0.660052112377956,0.868140430633269,"Not"
"ZNF559",543.72136257518,0.0659586838965787,0.150034134237964,0.439624517657854,0.660209080288451,0.868174940579313,"Not"
"COPS6",8240.69582064039,-0.0591963428232888,0.134705125200935,-0.439451303244682,0.660334559747038,0.868188045691542,"Not"
"CABIN1",6367.21795037856,0.0569607516453588,0.129681227373794,0.439236679038937,0.660490050411325,0.868188045691542,"Not"
"GNG7",4764.54659622592,0.107873189749506,0.245471068712382,0.439453782946213,0.660332763341795,0.868188045691542,"Not"
"STX3",4240.42976265248,-0.0564703963086714,0.128546511783935,-0.439299328507558,0.660444660690891,0.868188045691542,"Not"
"COL4A5",400.559154182522,0.17245053630523,0.392639159877769,0.439208703377715,0.660510319261861,0.868188045691542,"Not"
"ALG10",113.059653536268,-0.0619134050187169,0.140911033789755,-0.439379396726976,0.660386652853817,0.868188045691542,"Not"
"DAGLB",1420.81385034563,-0.0560605008236948,0.127698982911806,-0.439005069150884,0.660657863285402,0.868190552354774,"Not"
"NSMCE3",1182.56818188931,0.0485402414618267,0.110549156802388,0.439082873771661,0.66060148806738,0.868190552354774,"Not"
"DMRT2",70.071093684356,-0.201065287409687,0.457968616505293,-0.439037261863035,0.660634537044363,0.868190552354774,"Not"
"FAM222B",3617.03663230495,0.0621814591217185,0.141682288460049,0.438879550842746,0.660748814667454,0.868191576693125,"Not"
"CHST6",1247.35114604017,0.10643337994515,0.242516871777862,0.438870001764825,0.660755734196496,0.868191576693125,"Not"
"ZNF345",208.509647063434,-0.0770555809432125,0.175666723279434,-0.438646429469968,0.660917749223215,0.868276869691322,"Not"
"NUTM2D",28.4855131278935,0.0970099187814042,0.22114010293004,0.438680806855255,0.660892836099882,0.868276869691322,"Not"
"TRMT2B",1026.95803583923,-0.0454541110095375,0.103670830666052,-0.438446482173522,0.661062657499238,0.868339667037559,"Not"
"PPP1R36",39.1405945328033,-0.119613399557337,0.272793119027106,-0.438476600817236,0.661040828730686,0.868339667037559,"Not"
"NXPH1",3.87867559464366,-0.305853667463653,0.69804078027983,-0.438160170729628,0.661270178786702,0.868548463382887,"Not"
"SLC27A4",4816.72199378835,-0.0886172687931305,0.20230678980258,-0.438034081207097,0.661361577943396,0.868604719096696,"Not"
"ARF3",13545.3179537073,0.0531855817151705,0.121593977574659,0.4374030916335,0.661819042400488,0.868625888457543,"Not"
"C4orf3",6303.42194993549,-0.0531485852707699,0.1214985888981,-0.437441996263389,0.661790833073427,0.868625888457543,"Not"
"B4GALT1",5535.1287984272,0.0710551384017136,0.162385035923977,0.437571959740053,0.661696601440509,0.868625888457543,"Not"
"TSPAN6",1707.33630592804,0.0486327798016042,0.111216324080754,0.437280949568986,0.661907609411836,0.868625888457543,"Not"
"NAPG",1474.18734420084,-0.058839958595191,0.134587920617995,-0.437186029214303,0.661976440826771,0.868625888457543,"Not"
"ZSCAN25",1335.40634398266,0.0412692330205627,0.0942802636820408,0.437729291463829,0.66158253329036,0.868625888457543,"Not"
"RNF125",946.093213330894,-0.104219463101113,0.238447582184679,-0.437074941780682,0.662056999412905,0.868625888457543,"Not"
"ZNF300",309.092955380809,-0.114033824934859,0.260723537888215,-0.43737449199447,0.661839779996102,0.868625888457543,"Not"
"KIF24",299.956839005935,0.0643592981645638,0.147041492818095,0.437694809343257,0.661607532736574,0.868625888457543,"Not"
"ZNF626",79.8929758830176,-0.133239678258242,0.304844661908405,-0.437074008198563,0.662057676446252,0.868625888457543,"Not"
"AC119396.1",7.07465742578077,0.138826294217388,0.317273363023357,0.437560509002352,0.661704903724848,0.868625888457543,"Not"
"PCDHA6",13.9800831186845,-0.258262031850074,0.590666086565328,-0.437238632324136,0.661938295373265,0.868625888457543,"Not"
"DEFB124",3.79189713698147,-0.236396403098397,0.540042278635825,-0.437736844781018,0.661577057205755,0.868625888457543,"Not"
"TCP10L",1.6956903230455,-0.163490970393715,0.373826653256869,-0.437344338530551,0.661861644550924,0.868625888457543,"Not"
"ZNF546",142.287147572288,-0.0714102095531166,0.163449728774658,-0.436894022941863,0.662188206836047,0.868669690534428,"Not"
"TRIM54",8.53125699891105,-0.189613314127813,0.433966944478694,-0.436930315869074,0.662161885354225,0.868669690534428,"Not"
"RGS6",8.10022409320878,-0.213418008625016,0.488670465234177,-0.436731957031092,0.662305750392893,0.868760161363246,"Not"
"HYOU1",8723.07370086874,0.0740485033215,0.169625014593125,0.436542354906311,0.662443276042123,0.868808891334305,"Not"
"STAT5B",3398.83178620359,0.0444207665139824,0.101890501043437,0.435965728493622,0.662861595098231,0.868808891334305,"Not"
"ADAMTS4",2078.4554361771,0.130280661322694,0.298859803613024,0.435925674003946,0.66289065691253,0.868808891334305,"Not"
"SRP54",2660.26989046393,0.0420812339000726,0.096594696247473,0.435647458244101,0.663092532298593,0.868808891334305,"Not"
"KAZN",2911.82303452216,0.0755782613145286,0.173482549053635,0.43565339411264,0.663088224933543,0.868808891334305,"Not"
"ARRB1",2470.89116718693,-0.0847761120320241,0.194424082164033,-0.436037095242653,0.662809815713461,0.868808891334305,"Not"
"BRPF1",1797.79070927015,0.040540145830076,0.0930939837215066,0.435475464787854,0.663217344246026,0.868808891334305,"Not"
"DTL",1517.76089214669,0.0701335255875733,0.160876404294455,0.435946625579764,0.662875455287295,0.868808891334305,"Not"
"NSDHL",1753.37679041099,0.0676074318567492,0.154845031943372,0.436613503244158,0.662391668105761,0.868808891334305,"Not"
"TRIM11",1591.45113177339,0.0591872728869319,0.135793115394376,0.435863576110156,0.662935713475579,0.868808891334305,"Not"
"DIAPH2",870.645752982908,-0.0765201112241591,0.175696448952468,-0.435524517885165,0.663181746516586,0.868808891334305,"Not"
"CUBN",1034.50980172434,0.13394655403436,0.307569747381789,0.435499769319285,0.663199706403688,0.868808891334305,"Not"
"EPC1",780.051819003292,0.0435324091256524,0.099913674942962,0.435700209711072,0.663054253568789,0.868808891334305,"Not"
"MBD5",656.006008024793,0.0443279099733246,0.101677760256615,0.435964657968957,0.662862371818267,0.868808891334305,"Not"
"ODF3L2",27.5544969121406,0.193966432907555,0.44451338217101,0.436356790790459,0.662577883791875,0.868808891334305,"Not"
"REM2",15.1725529756454,-0.103092545112258,0.236503659763804,-0.435902536202682,0.662907444936819,0.868808891334305,"Not"
"ARRDC5",6.32730561621857,-0.162337522431927,0.372716070217525,-0.435552785092372,0.663161233409216,0.868808891334305,"Not"
"IL9R",5.77602918861041,0.162255317347234,0.372064964317583,0.436094050523762,0.66276849357183,0.868808891334305,"Not"
"ASCL5",2.16487978139005,0.193490109246359,0.444680510341744,0.435121631702858,0.663474142692104,0.869081635384574,"Not"
"AIF1",758.997647130019,0.10098518488962,0.232207617032136,0.434891784258928,0.663640978314253,0.869236506237886,"Not"
"FAM122C",140.959884703051,-0.0594128869309116,0.136680006336528,-0.434686012412289,0.663790352723417,0.8693684853977,"Not"
"ADH1A",0.779657474668751,-0.325711252606311,0.749588124057797,-0.43452029474949,0.663910660613755,0.869462379497393,"Not"
"IFI27L1",736.974741055107,-0.08064648693678,0.185653180952768,-0.434393240788572,0.664002905254896,0.86951951069624,"Not"
"ISLR",2081.40501197092,-0.109907224627028,0.253122879260082,-0.434205019112868,0.664139568682912,0.869602003136153,"Not"
"GPHA2",1.08783297122392,-0.232583956881586,0.535694760262763,-0.434172544020221,0.664163149230414,0.869602003136153,"Not"
"NOMO1",4638.5602616594,0.0558771518704798,0.128762227568197,0.433956082663182,0.664320332865772,0.869616808151915,"Not"
"MIB1",2393.96096617053,0.0772010231730128,0.177881269434131,0.43400310453485,0.664286186630071,0.869616808151915,"Not"
"RRAGC",1660.15695115183,-0.0429324567889323,0.0989094583927485,-0.434058152643569,0.664246212805233,0.869616808151915,"Not"
"GBF1",5427.04112222398,0.050356761325512,0.116157327447609,0.433522038015421,0.66463555931235,0.86985003660833,"Not"
"XIAP",1990.20155865242,-0.0567608061427731,0.130925695996746,-0.433534499936391,0.664626507971203,0.86985003660833,"Not"
"ICOSLG",28.2320712178843,-0.150127461117752,0.346306925960825,-0.43350984304234,0.664644416811274,0.86985003660833,"Not"
"GLUD2",459.418930017706,0.10098228491284,0.232992859193426,0.433413647364215,0.664714287661103,0.869877822371664,"Not"
"NDST1",10745.1396490741,0.0660858290231807,0.152501580686156,0.433345206822369,0.664764000595534,0.869879226359152,"Not"
"MYDGF",5603.72816520151,-0.0589715745991208,0.136288434167043,-0.432696838580169,0.665235026852633,0.870431900807177,"Not"
"SDHA",394.674177741132,-0.0755318093093431,0.174696985655643,-0.432358973029043,0.665480531649804,0.870689430684403,"Not"
"ATP6AP2",8291.08714221767,0.0431781247009151,0.0998874369432452,0.432267820881702,0.665546772097559,0.870707223719316,"Not"
"LAMA5",4035.67401294405,-0.10201543160843,0.236143936716654,-0.432005297391296,0.665737563024935,0.870707223719316,"Not"
"TMC8",708.403585053428,0.101924578484259,0.235926638795138,0.432018101070658,0.665728257352317,0.870707223719316,"Not"
"RGS13",5.39798376722535,0.179220974564697,0.4147401139376,0.432128382430019,0.665648107349328,0.870707223719316,"Not"
"OR1M1",0.512833216381207,-0.254666766251738,0.58942817503788,-0.432057334611416,0.66569974286272,0.870707223719316,"Not"
"CASP3",1255.05535479743,-0.0564431765435258,0.130808646063999,-0.43149423407311,0.666109044204148,0.870767765715662,"Not"
"SPRYD4",1111.18549707425,0.0660366669577711,0.152952967159635,0.431744922534583,0.665926813790775,0.870767765715662,"Not"
"ZNF41",359.357297864154,0.0614062078924517,0.142289309516603,0.431558829690482,0.666062086483353,0.870767765715662,"Not"
"GINS4",347.47790489162,-0.0811430928643186,0.187895343522921,-0.431852601256296,0.665848546047391,0.870767765715662,"Not"
"HAUS4",368.866610419938,-0.0515570279197717,0.119490816190402,-0.431472723708059,0.666124681433459,0.870767765715662,"Not"
"SLC25A53",124.715535642467,-0.0478448936292759,0.110835807131283,-0.43167361584334,0.665978646031838,0.870767765715662,"Not"
"IQUB",8.93482143512869,0.107956147057297,0.250203633543151,0.431473138613228,0.666124379811577,0.870767765715662,"Not"
"KLHL6",308.678594673053,0.110252081559273,0.255585169425204,0.431371201260323,0.666198486407343,0.870800594277805,"Not"
"AUTS2",1476.02933751807,-0.0928950361314114,0.215443170734546,-0.431181159350231,0.666336652109007,0.87091753901319,"Not"
"L1TD1",5.56934183856919,-0.156414569924983,0.363001986236509,-0.430891774303056,0.666547064752382,0.871128888192897,"Not"
"GFM1",2978.37047308254,-0.0481857810835167,0.111925952235105,-0.430514819139537,0.666821189210057,0.871343759589342,"Not"
"DNAJB12",2886.64517120398,-0.0490382456269352,0.11391950066752,-0.430464014849011,0.666858137851836,0.871343759589342,"Not"
"ZNF232",376.153175378615,0.0643698112415952,0.149558907998834,0.430397708186644,0.666906362181778,0.871343759589342,"Not"
"NME5",129.689101622,0.110713010941901,0.257154989852822,0.430530284499886,0.666809941815348,0.871343759589342,"Not"
"FAM174C",3848.43507147729,0.0820922451787608,0.19083733687164,0.430168679381526,0.66707294367098,0.871497737205918,"Not"
"PDPR",2055.63346830545,0.0560950124116468,0.130491573353226,0.429874596268404,0.667286865735671,0.871522552166562,"Not"
"ZSCAN12",262.085806254563,-0.0995979669059683,0.231669135161847,-0.429914700706193,0.667257691355312,0.871522552166562,"Not"
"CFAP47",4.60213674930688,0.259552348965432,0.603775291565137,0.42988236284497,0.66728121582144,0.871522552166562,"Not"
"PAX7",3.77992543670232,-0.314071380586141,0.730591664796873,-0.429886345163084,0.667278318830884,0.871522552166562,"Not"
"SLFNL1",13.9744842980142,-0.109144464858298,0.253963779375159,-0.429763902265242,0.667367393821807,0.871564077049014,"Not"
"PCSK4",208.964408124518,0.10871611175366,0.253182604826331,0.429398030043309,0.66763358716307,0.871848052049971,"Not"
"ACOT6",0.869692725713651,-0.215648585265752,0.502347850005885,-0.429281393885184,0.667718455551286,0.871895214593984,"Not"
"ZNF496",2674.69286717205,0.0588566870174047,0.137220685224295,0.428919932306125,0.667981494129682,0.872175004819686,"Not"
"EPB41",1664.30252789594,-0.0754736443747401,0.176051129977196,-0.42870298182418,0.668139390375707,0.872200086566594,"Not"
"KLF10",2452.78237446719,0.064293855600332,0.149952387751355,0.428761799424905,0.668096581559906,0.872200086566594,"Not"
"STARD9",704.038274461584,-0.0622028303598146,0.145098944217806,-0.428692508378577,0.668147013305879,0.872200086566594,"Not"
"NEK2",622.177923690961,-0.0837439449408857,0.195483159679236,-0.428394676443225,0.66836379984769,0.872355728833461,"Not"
"PPBP",12.0987727623405,-0.279388495849942,0.652079723737019,-0.428457573023108,0.668318016247003,0.872355728833461,"Not"
"RBPMS2",554.496608088111,-0.137985156802162,0.322201807062048,-0.428256930215136,0.668464072220872,0.872418411592334,"Not"
"TMEM244",1.0622828107444,0.235839181192149,0.550775598185255,0.428194680318469,0.668509388976814,0.872418411592334,"Not"
"ESM1",161.397308463537,-0.138231944214166,0.323040334237752,-0.427909240932217,0.668717198956572,0.872562263690306,"Not"
"DNAH8",7.5974028761039,-0.207018117749826,0.483778951030849,-0.427918819759946,0.668710224819124,0.872562263690306,"Not"
"CD3D",320.340800789097,0.151097730295833,0.353248319927694,0.427738001207652,0.66884187972197,0.872597620145004,"Not"
"GNG3",3.92223269203535,-0.129218880717694,0.302094068881955,-0.427743852091936,0.668837619504081,0.872597620145004,"Not"
"FXYD5",18958.353781983,-0.119485403646926,0.279590741951664,-0.427358226573835,0.669118428704003,0.872703761591481,"Not"
"DFFA",2765.61960767659,0.0397869555274234,0.09307795136788,0.427458436103411,0.669045452530621,0.872703761591481,"Not"
"KLHL3",168.396056848278,0.0978106648408081,0.228766249457058,0.427557233958012,0.668973507449736,0.872703761591481,"Not"
"NKX2-1",0.871141893157111,0.44227288198203,1.03480366124325,0.427397871254791,0.669089557651832,0.872703761591481,"Not"
"TSPAN4",8254.23264634115,-0.0726146319148727,0.169958659099418,-0.427248792733745,0.669198125921169,0.872744059212002,"Not"
"ITGB1",9979.47555735262,0.0852904955715652,0.19991267214051,0.426638765108488,0.669642458077658,0.872814351742645,"Not"
"PAPOLA",6579.85719411276,0.0454606936480934,0.106540949083772,0.426696908926054,0.669600102272805,0.872814351742645,"Not"
"SNX12",4849.58890905221,-0.0378680783247662,0.0887190538408553,-0.426831404138892,0.669502131085318,0.872814351742645,"Not"
"DHRS7",2693.68373177213,0.0545118188618443,0.127743999973263,0.426727039025345,0.669578153927729,0.872814351742645,"Not"
"DNAJB4",684.112983916287,0.0735355008916404,0.172256430284734,0.4268955345823,0.669455418126177,0.872814351742645,"Not"
"ZNF169",91.6988760087118,0.0759867971305043,0.177961879456536,0.426983561662499,0.669391300811008,0.872814351742645,"Not"
"MEIOB",24.1069247406902,-0.17276694635383,0.404745925624801,-0.42685283634945,0.669486519605861,0.872814351742645,"Not"
"FAM205C",0.633259473811586,0.263099116008636,0.616479771282378,0.426776559855884,0.669542080969751,0.872814351742645,"Not"
